Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=job_9193b9de45a0ac1c,Embedded Software Engineer - Connected,GE Appliances경기도 성남,,"skills with C, C++ and other script languages (i.e. python etc..) Strong knowledge... IOT devices communication protocols..."
https://kr.indeed.com/viewjob?jk=job_58ffe9950f464f19,[카카오메이커스] 퍼포먼스 마케터 모집,카카오커머스성남 삼평동,,"커머스 업계에서 2년 이상 실무를 하며 인사이트를 갖추신 분 - 분석언어 활용 역량을 보유하신 분 (SQL, Python 등) - 서비스 내 자발적인 프로젝트를 통해 유의미한 Growth를 만들어 낸 경험이 있으신 분 전형..."
https://kr.indeed.com/viewjob?jk=job_5459853135ad5938,코박(Cobak) Back-end 개발 경력 정규직,판도라티비성남 분당구,,기적으로 소통하며 개발 구현)- Python / Django 언어 / 프레... 게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=job_ebd9b7e972f551fc,서버 개발자 Python(Django) Developer (신입/경력),아테나스랩서울 마포구,,유관직무 경력자 서버 개발자 Python(Django) Developer... 있습니다.■ 자격 요건 인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=job_7420bd6ad89ff63a,미국 법인 보안 담당자,NHN4.4성남 판교역,,진행 가능하신 분 - 해외 근무에 결격 사유가 없는 분 - 악성코드 동적/정적 분석 능력 보유 - Python 등 스크립트 개발을 통한 업무 효율화 경험 - Elastic Stack에 대한 이해와 운영 경험 - 클라...
https://kr.indeed.com/viewjob?jk=job_e99d30a8f6947b41,모니터링 솔루션 개발자 모집,카카오4.0성남 판교역,,개발/운영 2년 이상 서버 개발자 Java/Spring 기반 웹 서비스 개발 경력 2년 이상 서버 개발자 Python 기반 백엔드 시스템 또는 라이브러리 개발 프로젝트 실무 3년 이상 서버 개발자 ✔︎ 우대조건 다양한...
https://kr.indeed.com/viewjob?jk=job_e8db36eced42ee14,Python 시스템 개발 직원 채용,마스코리아세종특별자치시,,"시스템개발 영상처리 & 머신러닝 시스템 개발, 통신(TCP/IP, Serial), FTP, DB 근무지역 충남 학력:대학교(2,3년), 경력:무관, 나이:무관, 성별:무관 <본 공고는 고용정보 워크넷(http..."
https://kr.indeed.com/viewjob?jk=job_fc037709d0770796,System SW 엔지니어,딥엑스성남 분당구,"연봉 40,000,000원 - 100,000,000원",사항: 대학교(4년)졸업 이상 [기본 요구능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제 SW 설계 및 구현 - 알고리즘/네트워... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=job_f0db02b55ac0f284,A.I 인공지능 개발 경력직,파이프트리스마트팜서울 송파구,,파이프트리 스마트팜 A.I 개발 경력직 채용 공고 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=job_7fdcd7a7457b1e93,데이터 분석,아프리카TV경기도 성남,,"의 서비스 이용/소비형태/이상현상과 트렌드 변화가 궁금하신 분 - B2C서비스 데이터 분석 직군에서 데이터 핸들링 경험이 있으신 분 - SQL,Excel,R, Python 등을 이용하여 데이터 추출 또는 분석이 가능하신 분"
https://kr.indeed.com/viewjob?jk=job_3b0b25d7cdb97839,TikTok Content Strategy Manager,TikTok서울,,"skills in data analysis, being familiar with SQL, Python and other data processing tools is preferred. 3. Strong logical mind..."
https://kr.indeed.com/viewjob?jk=job_11edb836898edd00,[NAVER Cloud] Security Engineer 모의해킹,네이버클라우드성남 분당구,,0-day 취약점 발견 [지원자격/필요역량]- 모의해킹 경력 2년 이상- 리버싱 및 웹 해킹 기술 보유- Python 프로그래밍 능력 [우대사항]- 해킹 대회 입상 경험을 보유하신 분- CVE 등록 경험을 보유하신 분 인터넷...
https://kr.indeed.com/viewjob?jk=job_b40c2fca5a96e5b8,[AI R&D] Language AI(NLP) Research 분야 모집,엔씨소프트2.7성남 판교역,,"분 - 통계/Machine Learning에 대한 이해와 활용 능력 및 text 처리 기술에 대한 경험 - Python, Java 등을 이용하여 NLP 기술을 구현 가능한 분 - 최신 기술(논문, 기술문서 등)을 습득하는..."
https://kr.indeed.com/viewjob?jk=job_df228c302c3c8f9b,서버개발자(벡앤드) 정규직,오비이랩서울 강남구,"연봉 40,000,000원 - 50,000,000원",시스템 개발 [자격요건]• 경력사항: 경력(3년 이상 7년 이하)• 학력사항: 학력무관• 중상급 이상의 Python 또는 JavaScript 언어 활용 가능자• Django 또는 Node.js rest framework에...
https://kr.indeed.com/viewjob?jk=job_6ad55e06021ddccb,MongoDB Engineer 모집,카카오4.0성남 판교역,,"수정 및 적용하여 운영해본 경험이 있는 분 C/C++ 또는 Python 언어를 이용한 프로그램 개발(프로젝트) 경험이 있는 분 Golang, Python, Java등으로 API 기반 서비스 개발이 가능한 분 Openstack..."
https://kr.indeed.com/viewjob?jk=job_1e42768f3daae7da,자동차 전장 ADAS 카메라 알고리즘 SW 개발 전문가,LG전자3.8서울특별시,,"Camera calibration, multi-view geometry - 중급 이상 C/C++/ Python 개발 및 computer vision관련 tool 활용 가능 - Tensorflow/Pytorch/Caffe 등의..."
https://kr.indeed.com/viewjob?jk=job_8e2b96836395bcb1,아이템 서비스 개발 (대용량 데이터처리),아프리카TV경기도 성남,,"MobileWeb, APP API 개발 [ 자격요건] - 경력 4년 이상이신 분 - PHP, Java, Python, Apache, Html5, MySQL Javascript, Linux 등 웹서비스 개발 지식과..."
https://kr.indeed.com/viewjob?jk=job_8da3126d27626076,모빌리티 부문 경력,현대오토에버서울 강남구,,Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python...
https://kr.indeed.com/viewjob?jk=job_f28f4b931feadb85,소프트웨어 개발 경력,매크로액트성남 수정구,"연봉 35,000,000원 - 40,000,000원",허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>로봇소프트웨어개발자|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA
https://kr.indeed.com/viewjob?jk=job_386d1b742ed936db,서비스 플랫폼 웹 개발자 모집,엔씨소프트2.7성남 판교역,,"기술 트랜드에 지속적인 관심을 가지며, 배움에 적극적인 분 우대사항 - Front-End 웹 개발 경험 - Python, Django Framework을 이용한 서비스 개발 경험 - Kafka, Redis 를 이용한 서비스..."
https://kr.indeed.com/viewjob?jk=job_be7e32ad4eb08467,(주)한라홀딩스 해외영업/냉장사업/IT 경력사원 (11/30),한라홀딩스서울,,로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신... 웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=job_21ba056946e5abdf,"Solutions Architect - AMAZON Web Services, Korea",Amazon Web Services Korea LLC서울,,"languages... Ruby, Python and Node... 현대 개발 언어에 대한 실무적 지식: 루비 (Ruby), 파이썬 ( Python), Node.js 등 · 개발자 및 IT 운영자 대상의 신기술 전파에..."
https://kr.indeed.com/viewjob?jk=job_bec33b19427238a4,(주)작당모의 앱 개발자,작당모의서울 서초구,,"1. 백엔드 개발 1년이상, OOP/Function Language 개발 가능, AWS 개발 경험 등 2. Python Django 개발, Nodejs React 개발, MySQL 개발 경험 등 3. React Native..."
https://kr.indeed.com/viewjob?jk=job_971afe8c340a8697,System Engineer 모집,엔씨소프트2.7성남 판교역,,"인프라 운영 경험 (프로비저닝, 설정 관리, 모니터링 등) - 운영에 필요한 도구 개발 (Shell / Python 중 하나 이상의 개발 경험 및 REST API 활용) 역량 우대사항 - 글로벌 서비스 Architecture..."
https://kr.indeed.com/viewjob?jk=job_19da3484bd7a72f1,Machine Learning R&D 연구원,카이어서울 서초구,,"가능) ㆍ최신 딥러닝, 기계학습 이론에 대한 이해 및 구현 역량 ㆍ Python, TnsorFlow, C/C++, TensorRT 등 프로그래밍 실무... 대한 이해 및 구현 역량 ㆍ Python, TnsorFlow, C/C++..."
https://kr.indeed.com/viewjob?jk=job_4c4bcf5994e5cb45,Regional Research Manager,TikTok서울,,"Strong analytical skillset, including expertise in Excel, Python, SQL - Self-motivated, detail-oriented. Excellent project..."
https://kr.indeed.com/viewjob?jk=job_f918bbdb2030f3bf,Product Engineer - Fab Analytics,Siemens4.0경기도 성남,,"working as process, integration or yield engineer. Python programming languages. UNIX/Linux operating systems is required..."
https://kr.indeed.com/viewjob?jk=job_e29bd57c416ee579,인재 Pool 등록,S&I Corp.대한민국,,"5년 이상 (IT기획, 프로젝트 PM/PL, 개발경력 등) - 자격 : 컴퓨터 언어 활용능력 보유 (JAVA, PYTHON) : 데이터베이스(RDBMS) 활용능력 보유 - 우대사항 : IT 예산(HW,SW,인건비) 수립 경험..."
https://kr.indeed.com/viewjob?jk=job_7b2496c8a71f02f2,광고데이터플랫폼 개발자 모집,카카오4.0성남 판교역,,"무와 데이터 파이프라인 시스템 설계/구축/관리 업무를 수행하게 됩니다. 지원자격 개발 경력 3년 이상 Python, Java, Kotlin, Scala 중 하나 이상의 언어에 능통 SQL 또는 HiveQL에 능통 대용량..."
https://kr.indeed.com/viewjob?jk=job_dbcbfb55a2d07c2b,[신규프로젝트] 차세대 콘솔 TA 모집,엔씨소프트2.7성남 판교역,,Shader 제작 Skill - 프로젝트 개발 전반에 걸친 성능 분석(Profiling)Skill - Python등 개발언어 활용 능력 제출서류 포트폴리오 (필수) 전형단계 서류전형 1차 면접 NCTEST 2차 면접 처우협의...
https://kr.indeed.com/viewjob?jk=job_b10876bfa3329540,[SNOW] 렌더링 엔진 개발자,스노우성남 분당구,,"토링, 디자인 패턴, ReactiveX 활용 경험- Java, Swift(Objective C), Lua, Python 등 다양한 언어 경험- Computer Graphics 이해- Image Processing 이해 인터넷..."
https://kr.indeed.com/viewjob?jk=job_d13fce11058e6cf1,보안 모니터링 시스템 개발 및 운영 담당자 모집,카카오4.0성남 판교역,,"이터 분석을 위한 SIEM/ETL 플랫폼 개발/운영 지원자격 기본사항 경력 3년 이상 Java, Python 등의 언어로 개발 가능자 기본적인 웹 개발 및 Back-End 개발 가능자 DBMS 혹은 빅데이터(NoSQL..."
https://kr.indeed.com/viewjob?jk=job_bbb49ae0b019afe4,"펌웨어, 소프트웨어 외 경력 정규직",파이프트리스마트팜서울 송파구,,스템프로그래머>임베디드(Embedded)|인터넷·IT·통신·모바일·게임>시스템프로그래머>사물인터넷(IoT) 개발|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=job_180dac6dbe6afaed,NHN Cloud 머신러닝 연구 및 개발,NHN4.4성남 판교역,,"C++, Java, Python [머신러닝 서비스 개발] Job... TensorFlow, PyTorch - C++, Java, Python 공통지원자격 - 병역필 혹은 면제로 해외여행에 결격 사유가 없는 자..."
https://kr.indeed.com/viewjob?jk=job_554ea632ec4e521d,(주)풀무원 웹(PHP) 개발자 모집,풀무원3.3서울특별시,,"필요역량 및 지원자격 [필수 역량] - 웹 서비스 개발 경험 (PHP) - 프로그램 언어 활용 능력 ( Python, SQL 등) - 리눅스 서버에서 웹 서비스 개발 경험자 - JS, CSS 기초 지식 보유 [우대..."
https://kr.indeed.com/viewjob?jk=job_e613e8a5792b4fe9,비전넥스트 개발직군 채용,한화그룹4.2서울,,"자격요건 - C/C++, Python 가능 - Verilog-HDL... Methodology - SoC Top Integration - C/ Python 기반 모델 RTL 변환 가능 기술 O명 판교 한화인 1:1 문의하기..."
https://kr.indeed.com/viewjob?jk=job_8cc372a6b78679b1,"인공지능(AI), Python(응용프로그램 개발자) 외 신입/경력 정규직",쿠노소프트서울 성북구,"연봉 25,000,000원 - 30,000,000원","(주)쿠노소프트 인공지능(AI), Python 외 신입/경력 정규직 채용... 래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC..."
https://kr.indeed.com/viewjob?jk=job_3b9a4bb5dfb41c5a,FDS 데이터분석/딥러닝/머신러닝 모형개발(수원 영통),인피니그루수원 영통구,,"Learning 등 Big Data 분석관련 알고리즘에 대한 이해를 바탕으로 데이터 분석 및 인사이트 도출ㆍSQL, Python 등의 통계 및 분석 능력 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석"
https://kr.indeed.com/viewjob?jk=job_cc9d9d877af2fd19,[무료교육/취업연계] 2021년 클라우드 기반 IT/SW 개발자 양성과정 교육생,한국표준협회서울,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=job_115c46e0d1df11d8,[개발자] 모비데이즈 프론트엔드 개발자 경력직 채용,Mobidays서울특별시,,"험이 있으신 분 -활용 가능한 서버사이드 언어가 1개 이상 있는 분(Ruby, Java, Node.js, Python 등) -웹/모바일 광고 업계의 유사 업종 근무 경력 보유자 -플랫폼 또는 B2B 서비스 개발 프로젝트 참여..."
https://kr.indeed.com/viewjob?jk=job_3e7b756ca8ec169f,가상화 엔지니어 정규직,다원커리어서울 서초구,"연봉 40,000,000원 - 50,000,000원",DM/NV 등) 우대사항 1) 정보처리산업기사 이상의 자격을 보유하신 분 2) PowerShell/Bash/ Python 등 System Script 경험이 있는 분 기타정보 1) 삼성전자 반도체 사업장 VMware 가상화...
https://kr.indeed.com/viewjob?jk=job_7dc3cf5537450b54,게임 데이터 서비스/플랫폼 개발,NHN4.4성남 판교역,,"지표 분석 활동 - Hadoop 에코시스템을 통한 데이터 수집, 처리 및 지표 분석 경험 - Java, Python, Scala 중 최소 1가지 언어를 이용한 데이터 분석 및 소프트웨어 개발 역량 - 데이터 기반의 문제..."
https://kr.indeed.com/viewjob?jk=job_2f56d4b70c1df086,하반기 인턴직 모집,한솔그룹서울 을지로2가,,"지니어 (IT 인프라 관리/운영) 서버, 네트워크 Bash, Java, Python ① 학력 : 초대졸 이상 (2020년 2월 이후 졸업/졸업예정... JavaScript, VC++, Python) 한솔 PNS IT 부문..."
https://kr.indeed.com/viewjob?jk=job_d3153e37a5a129d0,[IT개발] Python 웹개발자 모집 (대리급),통로서울,,"유지보수 - 신규 서비스 개발 자격요건 및 우대사항 - 대졸이상 - 전공무관 - Python 개발경력 3년이상 대리급 - Python Flask 웹서비스 구축 및 개발 경험자 - Linux, Nginx, uWSGI 등..."
https://kr.indeed.com/viewjob?jk=job_4f431aacdc9fbb21,번역 자연어 처리 R&D팀장,(주)보이스루서울 강남구,,"차 이상 • 스스로 연구주제 및 방향성을 수립하고, 팀원 가이드를 통해 프로젝트를 이끌어가실 수 있는 분 • Python, C++ 등의 프로그래밍 언어를 1개 이상 자유자재로 다루고 Linux/Shell 환경에 익숙하신 분..."
https://kr.indeed.com/viewjob?jk=job_9adbc290202846e1,[아이브릭스] 기업부설연구소 전문연구요원,아이브릭스성남 분당구,,모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=job_0ff2c43b1e2621a5,PharmCADD 2021년 상반기 R&D센터 연구원 공개,팜캐드서울 강남구,,통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=sj_c25feb431668b850,Teacher,Grace International Academy (School for the...서울•원격 근무,"시급 50,000원 - 120,000원","Cultures) Computer Science (Programming Languages--e.g., Python, C/C++, etc. ) Fine Arts (BFA/MFA Majors) Instructors..."
https://kr.indeed.com/viewjob?jk=job_8b5826f367d5c122,렌더링 엔진 개발자 모집,스노우성남 백현동,,"디자인 패턴, ReactiveX 활용 경험 - Java, Swift(Objective C), Lua, Python 등 다양한 언어 경험 - Computer Graphics 이해 - Image Processing 이해..."
https://kr.indeed.com/viewjob?jk=job_be95b5718905880f,AI/빅데이터/클라우드 분야 (인재 Pool),LG유플러스3.8서울,,"의미한 인사이트 발굴 - R, Python, SQL 등 Statistics... 등)의 다양한 솔루션을 활용하여 서비스 개발 경험자 2) Java, Python 등 프로그래밍 개발 경험 보유자 3) Container 기반 서비스..."
https://kr.indeed.com/viewjob?jk=job_0f502079be47bcfe,AI R&D 데이터플랫폼 엔지니어 모집,엔씨소프트2.7성남 판교역,,3년 ~ 15년 필수조건 - Hadoop 기반 분산 데이터 처리 기술에 대한 경험 보유 - Java / Python 기반 개발 경험 보유 - Hive / Spark 기반 데이터 파이프라인 개발 및 workflow 자동화 개발...
https://kr.indeed.com/viewjob?jk=job_af10febc16b8dbeb,[TmaxTibero/기술] DBMS 제품 QA 신입 및 경력,티맥스소프트성남 분당구,,경력 지원자) - 데이터베이스 연관 3rd Party 제품 기술지원 경험자(경력 지원자) - Java/C/ Python/shell 초급 개발자/경험자(경력 지원자) - S/W QA 경험자(경력 지원자) - CDC 제품 사용...
https://kr.indeed.com/viewjob?jk=job_5c53fa993648eafe,서비스 데이터 분석가 모집,엔씨소프트2.7성남 판교역,,"여러 의사결정에 뒷받침되는 로그 데이터 설계 및 분석 - SQL, Python 등을 활용한 서비스 로그 데이터 핸들링 및 인사이트 도출 2) 지표... 경험이 있으신 분 - SQL, Python 등 데이터 분석에 필요한 언어에..."
https://kr.indeed.com/viewjob?jk=job_0a57a69a13126ff5,셀프 인테리어 위한 AI 플랫폼 서비스 개발자,서르성남 분당구,,이상의 python 또는 node.js실무 개발경험이 있는 분 -Restful API에 대한 이해와 실무경험이 있는 분 인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머> Python...
https://kr.indeed.com/viewjob?jk=job_285c6fe677e4d148,[KSTEC] Java 프로그래머 경력사원,지식시스템성남 분당구,,통신·모바일·게임>응용프로그래머>.NET|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML
https://kr.indeed.com/viewjob?jk=job_28e0d44a26fbb146,[계약직] 모바일 게임 운영 및 컨텐츠 담당자 모집,엔씨소프트2.7성남 판교역,,"PT 제작 및 사업, 마케팅 피칭 경험 多 - 데이터 추출, 관리 및 가공을 통한 시각화 능력 (SQL / PYTHON / Excel VBA 가능자) 제출서류 게임 플레이 이력서(필수)(필수) 게임 플레이 리뷰(1개 게임..."
https://kr.indeed.com/viewjob?jk=job_8fa17c6073918c5b,[경력] 하둡 플랫폼 서비스 개발자 모집,카카오4.0성남 판교역,,"에 대한 기본 지식 Hadoop/ecosystem 활용/개발 경험 3년 이상 Java 필수, 그 외 Python, Ruby 중 1개 이상 언어로 개발 가능 Web framework를 이용한 서비스 개발 경험 우대 자격..."
https://kr.indeed.com/viewjob?jk=job_afd757e2243175cb,금융 AI 기술 연구 개발자 모집,엔씨소프트2.7성남 판교역,,"및 연구/문제 해결 능력 - Python 언어에 능숙하신 분 2. 해당직... Recognition, Data/Text Mining 경험 보유 - Python, SQL 활용 우대사항 - AI 관련 전공자 - 금융 도메인에 대한..."
https://kr.indeed.com/viewjob?jk=job_661de7fb075a36db,[TmaxAI/R&D] Metaverse 3D Graphic 및 Unity 게임 엔진 개발자,티맥스소프트성남 분당구,,"분야 국제학회 논문 저자 [3D 그래픽, 게임 주 사용 언어] - C++, C# - Java Script - Python - Spring, React - HTML 모집기간 2021/11/12 ~ 2021/11/25"
https://kr.indeed.com/viewjob?jk=job_be7e32ad4eb08467,(주)한라홀딩스 해외영업/냉장사업/IT 경력사원 (11/30),한라홀딩스서울,,로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신... 웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=job_14d562d10c215572,"PHP, Python 신입/경력 정규직",비즈부스터서울 금천구,,"주식회사 비즈부스터 PHP, Python 개발자 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]*당사의 서비스(비즈탑) 솔루션 및 서비... 프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viewjob?jk=job_07365317f092b035,소프트웨어 신입/경력 정규직,인터마인즈성남 분당구,,출근이 가능하신 분[우대사항]우대사항: ㆍ인근거주자 ㆍ경력 기간 : 2년이상 또는 자격요건에 준하는 자 ㆍ python 코딩에 능숙하신 분 ㆍ스타트업 업계에 관심이 많고 스타트업 기업 문화 만드는 것에 관심이 있으신 분 ㆍ새로...
https://kr.indeed.com/viewjob?jk=job_22349799870aaccc,BigData 플랫폼 S/W 엔지니어(Infra),SK플래닛 Tacademy성남 분당구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=job_48a124b20ee34e2b,2021년 AI 특화 맞춤형 교육과정 교육생,솔트룩스전라남도,,래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>사물인터넷(IoT) 개발... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=job_06d133676285b02e,침해사고 대응,NHN4.4성남 판교역,,"팩트 자동 수집 도구 개발 경험 - 아티팩트 분석 도구를 능숙하게 사용 가능하신 분 - C, Java, Python 등을 통한 업무 자동화 및 분석도구 개발 경험 - 기업 CERT 직무 수행 경험 - CVE 실무 경험..."
https://kr.indeed.com/viewjob?jk=job_d83fc0dd2641f483,전문연구요원 (병역특례) 수시 (AI / SW 분야),딥엑스성남 분당구,"연봉 40,000,000원 - 100,000,000원",요구 능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제... 경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에...
https://kr.indeed.com/viewjob?jk=job_1399ee2f387a27dd,카카오 전체의 계정 플랫폼을 만들 서버개발자 모집,카카오4.0성남 판교역,,"를 사용한 웹어플리케이션 개발 하둡 에코시스템을 활용한 대용량 데이터 처리 Ruby on Rails, Python 을 사용한 개발 Kafka, Redis, Elastic Search 등을 활용한 개발 함께 성장하고 싶다면..."
https://kr.indeed.com/viewjob?jk=job_04c58ca44664d447,"산업용 비전 처리 S/W 개발, AI 가속기 처리 S/W 개발 경력사원",여의시스템성남 중원구,,모바일·게임>응용프로그래머>Visual C++(MFC·ATL)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=job_2c1cb04522f89c75,[NAVER Cloud] Security Engineer 취약점 분석,네이버클라우드성남 분당구,,"플리케이션 취약점 분석 역량- Cloud 환경의 취약점 분석 역량- Python 언어를 이용한 취약점 진단 활용, 자동화 [우대사항]- 웹, 앱 어플... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=job_4ac7a931ec46a330,[무료교육/취업지원] 빅데이터 애널리스트 양성과정 교육생,메디치이앤에스서울 금천구,,웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>혼합현실(MR)|인터넷... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=job_f7cd55622750d778,[제약 벤처] 연구원 초빙 (선임-수석연구원),BOB네트웍스성남 분당구,,자격요건]. 경력: 책임~ 수석연구원 (1명). 학력/전공분야: 석사이상 / 분자모델링 [우대사항]- 해당 직무 경력 3년 이상- 모델링 소프트웨어 활용능력- Python 등 programming 경험자 우대...
https://kr.indeed.com/viewjob?jk=job_e81b135b5b40cc6a,[PBN] Back-End 프로그래머 모집,엔씨소프트2.7성남 판교역,,"Framework(Spring Boot)또는 Node.js 이용한 Application 개발 경험자 2. Python등의 스크립트 활용 3. mongoDB, mysql 개발 경험자 4. 최신 기술 동향에 능동적인 마인드 보유..."
https://kr.indeed.com/viewjob?jk=job_be6c1f03fa566f8e,추천 시스템 연구/개발,카카오4.0성남 판교역,,"분야 석사 또는 박사 학위 소지자 적어도 하나 이상의 능숙한 프로그래밍 언어가 있으신 분 우대사항 Python, C++, GPU 프로그래밍 숙련자 TensorFlow, PyTorch, implicit 등 머신러닝/추천..."
https://kr.indeed.com/viewjob?jk=job_b0e39e829a425353,카카오 광고 최적화 연구 및 개발,카카오4.0성남 판교역,,"활용한 어플리케이션 개발 지원자격 하나 이상의 프로그래밍 언어에 익숙한 분 (C/C++, Java, Python, Go, Scala 등) [알고리즘 개발 업무 관련 지원 경우] 데이터 마이닝 또는 머신러닝 지식/경험이..."
https://kr.indeed.com/viewjob?jk=job_07375dc4e800dfa9,추천 시스템 소프트웨어 엔지니어,카카오4.0성남 판교역,,"관련 업무 경험자 우대사항 운영체제, 네트워크, 컴파일러, 데이터베이스에 대한 이해가 깊으신 분 Python, C++, GPU 프로그래밍 숙련자 대용량/실시간 서비스 개발/운영 경험이 많으신 분 ICPC/TopCoder..."
https://kr.indeed.com/viewjob?jk=job_b14fdb9121c0a3f4,2021년 이공계 전문여성 아카데미 인턴십() 참여기업,한국여성공학기술인협회서울 강남구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=job_9789f07a557e37dc,[교보라이프플래닛생명] 데이터 애널리스트,교보라이프플래닛생명보험서울 영등포구,,"식이 높으신 분이면 좋습니다.○ Python, R 등을 활용한 데이터 프로... 지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷..."
https://kr.indeed.com/viewjob?jk=job_ffed458dd6df1a30,[2022 전문연구요원] AI R&D - Speech AI,엔씨소프트2.7성남 판교역,,분석합니다. 3. 음성을 만들어내는 음성 합성 모델을 개발합니다. 지원자격 학력 : 석사 이상 필수조건 - Python을 이용한 프로그래밍 경험이 있으신 분 - 데이터 마이닝/딥러닝/인공지능 관련 전공을 하거나 연구 경험이...
